product_id		attribute_id		attribute_value
1234770003		shop_the_look_1		1230595001;;1240595001;;1230603001
1249821001		shop_the_look_0		1244174001;;1232462001;;1242416001
1243639001		shop_the_look_0		1242189001;;1242174001;;1246547003
1243639001		shop_the_look_1		1230597001;;1240595001;;1233583001
1261873001		shop_the_look_0		1234978001;;1271741001;;1242418001
1261873001		shop_the_look_1		1242419001;;1244174001;;1241132001
1261873001		shop_the_look_2		1250903001;;1259494001;;1275617001
1052587030		shop_the_look_0		1260751001;;1102638003;;1231695001
1052587030		shop_the_look_1		1230595001;;1225212001;;1227704003
1242338001		shop_the_look_0		1236533001;;1248235001;;1219886001
1242338001		shop_the_look_1		1275617001;;1240595001;;1259494001
1254732001		shop_the_look_0		1249819002;;1264301001;;1246091001
1254732001		shop_the_look_1		1271463001;;1225473001;;1246137001
1283064001		shop_the_look_0		1275615001;;1230607002;;1106917001
1243820002		shop_the_look_0		1252421001;;1244174001;;1243931001
1243820002		shop_the_look_1		1218892001;;1247098001;;1233140001
1242771001		shop_the_look_0		1243931001;;1244174001;;1242419001
1242771001		shop_the_look_1		1271847001;;1190723001;;1243591002
1271460001		shop_the_look_0		1271458001;;1241269001;;1242337001
1271460001		shop_the_look_1		1275614001;;1253994003;;1230603001
1249827001		shop_the_look_0		1255847001;;1249151001;;1251100001
1249827001		shop_the_look_1		1244387002;;1230615008;;1227704003
1251106001		shop_the_look_0		1264015001;;1249182002;;1249132001
1251106001		shop_the_look_1		1190723001;;1218892001;;1247098001
1243154001		shop_the_look_0		1258151001;;1240129002;;1248999003
1243154001		shop_the_look_1		1230603001;;1240595001;;1230595001
1171064028		shop_the_look_0		1262323001;;1271456001;;1259397001
1171064028		shop_the_look_1		1247124001;;1242831001;;1208911007
1171064028		shop_the_look_2		1230597001;;1230615005;;1233583001
1238450001		shop_the_look_0		1238454001;;1244580001;;1250707003
1238450001		shop_the_look_1		1230615005;;1214832001;;1230606001
1028327003		shop_the_look_0		1268933001;;1242890001;;1242422001
1028327003		shop_the_look_1		1248922001;;1252421001;;1271738001
1028327003		shop_the_look_2		1230597001;;1230615005;;1214832001
1208324001		shop_the_look_0		1242818003;;1242783001;;1241505001
1208324001		shop_the_look_1		0984692001;;1150895002;;1236348003
1208324001		shop_the_look_2		1275616001;;1218892001;;1233583001
1253994002		shop_the_look_0		1251463002;;1246154001;;1258287002
1229265001		shop_the_look_0		1222524002;;1227405002;;1271475001
1229265001		shop_the_look_1		1230606001;;1230602001;;1256319001
1171064001		shop_the_look_0		1244353001;;1244431001;;1218747001
1171064001		shop_the_look_1		1191357002;;1245391001;;1245084001
1171064001		shop_the_look_2		1230615005;;1230597001;;1194860001
1246149002		shop_the_look_0		1230597001;;1233583001;;1230615005
1255157001		shop_the_look_0		1219886001;;1219888001;;1161887002
1255157001		shop_the_look_1		1238876001;;1238878001;;1231662002
1252327002		shop_the_look_0		1251078001;;1242909001;;1241349002
1252327002		shop_the_look_1		1233583001;;1233140001;;1230597001
1241508002		shop_the_look_0		1241507002;;1244443001;;1244165001
1241508002		shop_the_look_1		1150895002;;1242920004;;1241260002
1241508002		shop_the_look_2		1247098001;;1256319001;;1230606001
1248156001		shop_the_look_0		1252598002;;1242419001;;1235853002
1248156001		shop_the_look_1		1230603001;;1240595001;;1224988001
1242178001		shop_the_look_0		1242179001;;1242896001;;1191468001
1242178001		shop_the_look_1		1233583001;;1233140001;;1230597001
1245823001		shop_the_look_0		1246231001;;1245822001;;1242888001
1245823001		shop_the_look_1		1256319001;;1230602001;;1230606001
1221640001		shop_the_look_0		1230595001;;1240595001;;1230603001
1232767001		shop_the_look_0		1251105001;;1254085001;;1244545002
1232767001		shop_the_look_1		1230595001;;1275614001;;1240595001
1242419001		shop_the_look_0		1242418001;;1239989001;;1244165001
1242419001		shop_the_look_1		1261873001;;1002949002;;1255516001
1242419001		shop_the_look_2		1240595001;;1247098001;;1190723001
1208911007		shop_the_look_0		1243639003;;1177599008;;1243644002
1208911007		shop_the_look_1		1239979003;;1230615005;;1230597001
1229684003		shop_the_look_0		1248999003;;1246548001;;1246551005
1229684003		shop_the_look_1		1230597001;;1197868001;;1247098001
0960679006		shop_the_look_0		1236533001;;1161887002;;1248235001
0960679006		shop_the_look_1		1214832002;;1230578001;;1240595001
1234977001		shop_the_look_0		1248999003;;1258151001;;1234962002
1234977001		shop_the_look_1		1218892001;;1224988001;;1233583001
1241678002		shop_the_look_0		1260775001;;1214340005;;1244445001
1241678002		shop_the_look_1		1190723001;;1240595001;;1275616001
1161887003		shop_the_look_0		1002949001;;1240640002;;0252867004
1161887003		shop_the_look_1		1230595001;;1227704003;;1240595001
1242407002		shop_the_look_0		1261873001;;0984692001;;1002949002
1242407002		shop_the_look_1		1242419001;;1244174002;;1253618001
1242407002		shop_the_look_2		1275616001;;1218892001;;1230606001
1260775001		shop_the_look_0		1253618001;;1241678002;;1129676012
1260775001		shop_the_look_1		1240595001;;1275616001;;1227704003
1169487006		shop_the_look_0		1241678002;;1240634001;;1253618001
1169487006		shop_the_look_1		1275617001;;1233075001;;1275616001
1250556001		shop_the_look_0		1244395001;;1243914002;;1241132001
1250556001		shop_the_look_1		1218892001;;1275616001;;1233583001
1266873001		shop_the_look_0		1244272001;;1213115003;;1248478001
1266873001		shop_the_look_1		1230602001;;1231662001;;1195882001
1215461003		shop_the_look_0		1255822003;;1133880007;;1028327021
1215461003		shop_the_look_1		1230597001;;1214832001;;1233583001
1238795001		shop_the_look_0		1256375001;;1028327003;;1216694001
1238795001		shop_the_look_1		1242189001;;1242415001;;1244174001
1238795001		shop_the_look_2		1190723001;;1247098001;;1218892001
1244374002		shop_the_look_0		1271457001;;1219193003;;1258754001
1244374002		shop_the_look_1		1240595001;;1230597001;;1230597002
1246006001		shop_the_look_0		1245358001;;1235443001;;1246547001
1246006001		shop_the_look_1		1240754001;;1214832001;;1230606001
1251113001		shop_the_look_0		1252421003;;1215841002;;1244174002
1251113001		shop_the_look_1		1238880001;;1190723001;;1190729001
0960679113		shop_the_look_0		1137112011;;1238716002;;1265077001
0960679113		shop_the_look_1		1240595001;;1230595001;;1230603001
1271748001		shop_the_look_0		1271747001;;1180067001;;1261744002
1271748001		shop_the_look_1		1275617001;;1233075001;;1257585001
1242888001		shop_the_look_0		1258754001;;1241198001;;1258151003
1242888001		shop_the_look_1		1214832001;;1256319001;;1195882001
1201318003		shop_the_look_0		1208911007;;1129676011;;1129676006
1201318003		shop_the_look_1		1230615005;;1240754001;;1230606001
1242908002		shop_the_look_0		1234980001;;1241269001;;1242335001
1242908002		shop_the_look_1		1230606001;;1256319001;;1240754001
1243931002		shop_the_look_0		1242817001;;1232468001;;1232810001
1243931002		shop_the_look_1		1218892001;;1275616001;;1271847001
0989040067		shop_the_look_0		1242909001;;1241788001;;1243946001
0989040067		shop_the_look_1		1214832001;;1224988001;;1230602001
0969093037		shop_the_look_0		1259307001;;1250544001;;1261873002
0969093037		shop_the_look_1		1230595001;;1240595001;;1250113002
1241645001		shop_the_look_0		1244429001;;1209795003;;1187053007
1241645001		shop_the_look_1		1275616001;;1240595001;;1218892001
1248999002		shop_the_look_0		1245170001;;0984692003;;0960679064
1248999002		shop_the_look_1		1249821001;;1240595001;;1230595001
1024907062		shop_the_look_0		1271475002;;1271475001;;1162874003
1024907062		shop_the_look_1		1214832001;;1240754001;;1230603001
1217060003		shop_the_look_0		1246235001;;1188075006;;1184401001
1217060003		shop_the_look_1		1245358001;;1209795003;;1252170002
1217060003		shop_the_look_2		1230595001;;1253994003;;1230603001
1261283003		shop_the_look_0		1256319001;;1230602001;;1231662002
1219888001		shop_the_look_0		1237956001;;0984692002;;0252867004
1219888001		shop_the_look_1		1230595001;;1240595001;;1233075001
1242174001		shop_the_look_0		1259397001;;1271456001;;1262323001
1242174001		shop_the_look_1		1214832001;;1224988003;;1230597002
1218892001		shop_the_look_0		1246324001;;1271735001;;1246537002
1218892001		shop_the_look_1		1003078009;;1238447001;;1244374001
1218892001		shop_the_look_2		1242416001;;1244042001;;1250397001
1233140001		shop_the_look_0		1246324001;;1241622001;;1262323001
1233140001		shop_the_look_1		1271463001;;1243249002;;1246137001
1214224001		shop_the_look_0		1243410002;;1231626001;;1242185001
1214224001		shop_the_look_1		1230602001;;1231662002;;1256319001
1251092001		shop_the_look_0		1256523001;;1264015001;;1243931001
1251092001		shop_the_look_1		1247098001;;1190723001;;1238880001
1238447002		shop_the_look_0		1222524002;;1227405002;;1271459002
1238447002		shop_the_look_1		1230606001;;1239979001;;1253994001
1228573003		shop_the_look_0		1243116001;;1046869001;;1261744002
1228573003		shop_the_look_1		1230578001;;1230686001;;1253994003
1246230001		shop_the_look_0		1246548001;;1240129002;;1242189001
1246230001		shop_the_look_1		1214832001;;1230595001;;1239979001
1244386001		shop_the_look_0		1160630001;;1221948003;;1222658003
1244386001		shop_the_look_1		1244363001;;1266221001
1248478004		shop_the_look_0		1209037001;;1220422003;;1238716002
1248478004		shop_the_look_1		1233583001;;1230603001;;1275616001
1225473001		shop_the_look_0		1230595001;;1240595001;;1233583001
1251532001		shop_the_look_0		1252421003;;1252421001;;1129676012
1251532001		shop_the_look_1		1214832001;;1224988001;;1230615005
1216426009		shop_the_look_0		1192716001;;1235443001;;1214190004
1216426009		shop_the_look_1		1271847001;;1238878001;;1218892001
1002949002		shop_the_look_0		1215840002;;1242783001;;1245012001
1002949002		shop_the_look_1		1129676012;;1249182001;;1215841002
1002949002		shop_the_look_2		1240595001;;1239979001;;1230589001
1252170001		shop_the_look_0		1242896001;;1242179001;;1242890001
1252170001		shop_the_look_1		1218892001;;1230615005;;1233583001
1238664001		shop_the_look_0		1241645001;;1242067001;;1178447004
1238664001		shop_the_look_1		1232254001;;1187052014;;1232254005
1238664001		shop_the_look_2		1238874001;;1275617002;;1259494001
1242832001		shop_the_look_0		1243102001;;1228152001;;1241260002
1242832001		shop_the_look_1		1230606001;;1256319001;;1239979001
1234968002		shop_the_look_0		1243647001;;1247977001;;1264301001
1234968002		shop_the_look_1		1129676011;;1129676006;;1242909001
1234968002		shop_the_look_2		1230578001;;1230603001;;1249821001
1248297001		shop_the_look_0		1244363001;;1266221001
1248297001		shop_the_look_1		1248145001;;1214832001;;1240595001
1215840003		shop_the_look_0		1215841003;;1252598001;;1208324004
1215840003		shop_the_look_1		1275616001;;1218892001;;1233583001
1230595001		shop_the_look_0		1241566002;;1251107001;;1251540001
1230595001		shop_the_look_1		1246102001;;1242191001;;1251542001
1243118001		shop_the_look_0		1252170001;;1252170002;;1240129002
1243118001		shop_the_look_1		1230606001;;1233583001;;1230615005
1244184002		shop_the_look_0		1234980001;;1242335001;;1271456001
1244184002		shop_the_look_1		1214832001;;1240754001;;1230615005
1242911001		shop_the_look_0		1242895001;;1234977001;;1242318002
1242911001		shop_the_look_1		1240595001;;1230597001;;1214832001
1244374001		shop_the_look_0		1187053007;;1244429001;;1209795003
1244374001		shop_the_look_1		1240595001;;1230578001;;1230603001
1245704001		shop_the_look_0		1165123009;;1243914001;;1056030003
1245704001		shop_the_look_1		1238874001;;1244386001;;1275617002
1263164001		shop_the_look_0		1256319001;;1230602001;;1230606001
1249191001		shop_the_look_0		1242895001;;1271458001;;1246002002
1230589001		shop_the_look_0		1229902001;;1178447002;;1214494002
1230589001		shop_the_look_1		1225473001;;1251541001;;1264230001
1247977001		shop_the_look_0		1246547001;;1242178001;;1252170002
1247977001		shop_the_look_1		1256319001;;1230602001;;1230597001
1249871002		shop_the_look_0		1245743001;;1198038001;;1204130001
1249871002		shop_the_look_1		1242192001;;1271464001;;1251463001
0916460031		shop_the_look_0		1261053001;;1252707001;;0960679001
0916460031		shop_the_look_1		1242912001;;1248999001;;1240129002
0916460031		shop_the_look_2		1256319001;;1230606001;;1240754001
1232041001		shop_the_look_0		1165123009;;1228573001;;1208911002
1232041001		shop_the_look_1		1230603001;;1240595001;;1230595001
1244174002		shop_the_look_0		1247673001;;1229299001;;1214857001
1244174002		shop_the_look_1		1275616001;;1218892001;;1271847001
1259519001		shop_the_look_0		1244443001;;1234980001;;1241269001
1259519001		shop_the_look_1		1244363001;;1266221001
1259519001		shop_the_look_2		1224988001;;1214832001;;1170307001
1150569001		shop_the_look_0		1232462001;;1248999001;;1242189001
1150569001		shop_the_look_1		1240754001;;1214832001;;1230603001
1230606001		shop_the_look_0		1196882001;;1028327002;;0989043001
1230606001		shop_the_look_1		1242285001;;1242285002;;1249167001
1243637001		shop_the_look_0		1191468001;;1246235001;;1242896001
1243637001		shop_the_look_1		1242912001;;1242189001;;1242174001
1243637001		shop_the_look_2		1233583001;;1230597001;;1240595001
1222658004		shop_the_look_0		1215840003;;1242801001;;1242895003
1222658004		shop_the_look_1		1258754001;;1242189001;;1244174001
1222658004		shop_the_look_2		1247098001;;1218892001;;1275616001
1221008004		shop_the_look_0		1242189001;;1219193003;;1258754001
1221008004		shop_the_look_1		1247098001;;1195882001;;1214832001
1251118001		shop_the_look_0		1102691003;;1235443001;;1244174001
1251118001		shop_the_look_1		1218892001;;1271847001;;1275616001
1238148002		shop_the_look_0		1230615005;;1230597001;;1233583001
1231801001		shop_the_look_0		1236533001;;1219886001;;1161887002
1231801001		shop_the_look_1		1240595001;;1230578001;;1230603001
1252327001		shop_the_look_0		1242415001;;1241788001;;1245358001
1252327001		shop_the_look_1		1240595001;;1190723001;;1271847001
1187052007		shop_the_look_0		1247947001;;1002949001;;1002949002
1187052007		shop_the_look_1		1230578001;;1230686001;;1230603001
1223541001		shop_the_look_0		1242920004;;1241260002;;1271462001
1223541001		shop_the_look_1		1271475001;;1271475002;;1232767001
1223541001		shop_the_look_2		1230606001;;1239979001;;1230615005
1196947019		shop_the_look_0		1179401001;;1208911002;;1271736001
1196947019		shop_the_look_1		1218892001;;1230589001;;1190723001
1258032002		shop_the_look_0		1246137001;;1271463001;;1271481001
1258032002		shop_the_look_1		1239979001;;1195882001;;1240754001
1102638003		shop_the_look_0		1253485001;;1200470001;;1196947001
1102638003		shop_the_look_1		1258754001;;1241508002;;1102691003
1102638003		shop_the_look_2		1238878001;;1218892001;;1238876001
1245012001		shop_the_look_0		1245014001;;1271742001;;1244174002
1245012001		shop_the_look_1		1218892001;;1275616001;;1190723001
1249132001		shop_the_look_0		1243637001;;1229681001;;1244374001
1249132001		shop_the_look_1		1195882001;;1231662002;;1249821001
1238571001		shop_the_look_0		1161887002;;1236533001;;1187052014
1238571001		shop_the_look_1		1240595001;;1230595001;;1230603001
1252335002		shop_the_look_0		1242337001;;1241622001;;1268240001
1252335002		shop_the_look_1		1244363001;;1266221001
1252335002		shop_the_look_2		1230578001;;1230597001;;1214832001
1244387002		shop_the_look_0		1246091001;;1249819002;;1243647001
1244387002		shop_the_look_1		1215841002;;1252421003;;1242189001
1242318001		shop_the_look_0		1258754001;;1252421001;;1244174001
1242318001		shop_the_look_1		1230603001;;1190723001;;1243591002
1229265004		shop_the_look_0		1246547003;;1208911007;;1232462001
1229265004		shop_the_look_1		1253994003;;1240754001;;1150479001
1271461001		shop_the_look_0		1244536001;;1265391001;;1238148002
1271461001		shop_the_look_1		1275615001;;1230607002;;1275615002
1248235002		shop_the_look_0		1188205005;;1188205003;;1247673001
1248235002		shop_the_look_1		1238876001;;1238878001;;1257585001
1251105001		shop_the_look_0		1256319001;;1230602001;;1231662001
1253512001		shop_the_look_0		1248999003;;1179401002;;1242419002
1253512001		shop_the_look_1		1190723001;;1243591002;;1218892001
1255822003		shop_the_look_0		1246547003;;1129676011;;1129676006
1255822003		shop_the_look_1		1248145001;;1230597001;;1240754001
1271475002		shop_the_look_0		1284258001;;1242895001;;1242895003
1271475002		shop_the_look_1		1244363001;;1266221001
1271475002		shop_the_look_2		1275615001;;1256319001;;1190729001
1250708002		shop_the_look_0		1215461003;;1232462001;;1241198001
1250708002		shop_the_look_1		1240754001;;1230602001;;1230615005
1238795002		shop_the_look_0		1254901001;;1256375001;;1252707001
1238795002		shop_the_look_1		1232254005;;1184210006;;1052587030
1238795002		shop_the_look_2		1255047001;;1271847001;;1190723001
1226424001		shop_the_look_0		1246547001;;1249132001;;1248999002
1226424001		shop_the_look_1		1230603001;;1240595001;;1230597001
1244429001		shop_the_look_0		1244431001;;1238717003;;1246092001
1244429001		shop_the_look_1		1257585001;;1238878001;;1275616001
1271469002		shop_the_look_0		1175534004;;1240641001;;1244275001
1271469002		shop_the_look_1		1275615002;;1275615001;;1238874001
1253618001		shop_the_look_0		1229299001;;1247673001;;1252574002
1253618001		shop_the_look_1		1190723001;;1271847001;;1243591002
1232837002		shop_the_look_0		1252170002;;1242178001;;1232726001
1232837002		shop_the_look_1		1256319001;;1230602001;;1239979001
1250703001		shop_the_look_0		1094272001;;1258987001;;1242189001
1250703001		shop_the_look_1		1214832001;;1240754001;;1224988001
1241762001		shop_the_look_0		1179401001;;1241678001;;1208911002
1241762001		shop_the_look_1		1190723001;;1230603001;;1233140001
1271464001		shop_the_look_0		1275615002;;1238874001;;1275615001
1258026001		shop_the_look_0		1246085001;;1255822003;;1262514002
1258026001		shop_the_look_1		1230602001;;1231662002;;1238880001
1244880001		shop_the_look_0		1242174001;;1271457001;;1237918001
1244880001		shop_the_look_1		1249821001;;1214832001;;1239979003
1246148001		shop_the_look_0		1231662001;;1256319001;;1195882001
1252421002		shop_the_look_0		1271744002;;1242388001;;1243099001
1252421002		shop_the_look_1		1232166001;;1246085001;;1271477001
1252421002		shop_the_look_2		1271847001;;1218892001;;1243591002
1206687005		shop_the_look_0		1271742001;;1215461001;;1208324001
1206687005		shop_the_look_1		1243591002;;1230597001;;1190723001
1249552001		shop_the_look_0		1219886001;;1052587028;;1232254002
1249552001		shop_the_look_1		1218892001;;1275616001;;1249821001
1271463001		shop_the_look_0		1150895001;;0888940046;;0888940047
1271463001		shop_the_look_1		1275615001;;1253994001;;1190729001
1247812002		shop_the_look_0		1242894001;;1244880001;;1257169001
1247812002		shop_the_look_1		1223518005;;1246545001;;1258987001
1247812002		shop_the_look_2		1240754001;;1230606001;;1256319001
1251102002		shop_the_look_0		1179401001;;1271736001;;1234962001
1251102002		shop_the_look_1		1247098001;;1218892001;;1256319001
1243249002		shop_the_look_0		1243116001;;1243099001;;1046869001
1243249002		shop_the_look_1		0969093033;;1236534001;;1265077001
1243249002		shop_the_look_2		1231662001;;1240754001;;1195882001
1268933001		shop_the_look_0		1179401002;;1244174001;;1244429001
1268933001		shop_the_look_1		1271847001;;1238880001;;1190729001
1245170002		shop_the_look_0		1241198001;;1232462001;;1258151003
1245170002		shop_the_look_1		1247098001;;1195882001;;1230602001
1271751001		shop_the_look_0		1250439001;;1248999003;;1271736001
1271751001		shop_the_look_1		1240595001;;1230603001;;1230595001
1231026001		shop_the_look_0		1238168001;;1217421001;;1246014002
1231026001		shop_the_look_1		1230615006;;1275614001;;1233583001
1243116001		shop_the_look_0		1252170002;;1242832001;;1242178001
1243116001		shop_the_look_1		1230597001;;1194860001;;1247098001
1032425001		shop_the_look_0		1248643001;;1242782001;;1249781002
1032425001		shop_the_look_1		1171192001;;1243914002;;1271748002
1032425001		shop_the_look_2		1218892001;;1275616001;;1271847001
1069400016		shop_the_look_0		1242895001;;1205863001;;1242318002
1069400016		shop_the_look_1		1232460001;;1243816002;;1256382001
1069400016		shop_the_look_2		1230606001;;1233140001;;1218892001
1227468002		shop_the_look_0		1247947001;;1002949001;;1229297002
1227468002		shop_the_look_1		1240595001;;1230597002;;1247098001
1233176002		shop_the_look_0		1235443002;;1252598001;;1252421002
1233176002		shop_the_look_1		1233583001;;1218892001;;1247098001
1243089001		shop_the_look_0		1229902002;;1245743003;;0989040070
1243089001		shop_the_look_1		1275616001;;1240595001;;1233583001
1234979002		shop_the_look_0		1256424001;;1160630001;;1196881001
1234979002		shop_the_look_1		1253079002;;1242178001;;1253079001
1234979002		shop_the_look_2		1230578001;;1230607002;;1253994003
1230301001		shop_the_look_0		1264230001;;1271463001;;1251541001
1230301001		shop_the_look_1		1230606001;;1256319001;;1230602001
1219190001		shop_the_look_0		1215461001;;1243953001;;1253618001
1219190001		shop_the_look_1		1250903001;;1259494001;;1255047001
1187052010		shop_the_look_0		1024907009;;1244264001;;1028327003
1187052010		shop_the_look_1		1230578001;;1253994003;;1230595001
1249242002		shop_the_look_0		1230606001;;1238880001;;1256319001
1201098004		shop_the_look_0		1252598001;;1215841003;;1271736001
1201098004		shop_the_look_1		1238876001;;1238878001;;1257585001
1250439001		shop_the_look_0		1242917001;;1271456001;;1234977001
1250439001		shop_the_look_1		1230603001;;1240754001;;1240595001
1097894006		shop_the_look_0		1246324001;;1234978001;;1241269001
1097894006		shop_the_look_1		1192716001;;1242174001;;1234974001
1097894006		shop_the_look_2		1233583001;;1256319001;;1240754001
1271481001		shop_the_look_0		1271480001;;1160630001;;1245539001
1271481001		shop_the_look_1		1275615001;;1230607002;;1253994001
1250677001		shop_the_look_0		1242415001;;1242189001;;1242174001
1250677001		shop_the_look_1		1214832001;;1195882001;;1230615005
1255844001		shop_the_look_0		1242174001;;1129676011;;1129676006
1255844001		shop_the_look_1		1224988001;;1230603001;;1247098001
1256319001		shop_the_look_0		1246223001;;1266761001;;1242894001
1242335001		shop_the_look_0		1242189001;;1245358001;;1242908002
1242335001		shop_the_look_1		1240754001;;1256319001;;1230606001
1260734001		shop_the_look_0		1242337001;;1241622001;;1242179001
1260734001		shop_the_look_1		1261873001;;1222157002;;0984692001
1260734001		shop_the_look_2		1241678002;;1242908002;;1248999003
1260734001		shop_the_look_3		1233583001;;1275616001;;1218892001
1242817001		shop_the_look_0		1244395001;;1242189001;;1179401001
1242817001		shop_the_look_1		1218892001;;1247098001;;1275616001
1243089002		shop_the_look_0		1024907040;;1196947018;;1266896001
1243089002		shop_the_look_1		1129676012;;1172062001;;1242419001
1243089002		shop_the_look_2		1240595001;;1230597001;;1230615005
1191468001		shop_the_look_0		1238454001;;1244580001;;1251542001
1191468001		shop_the_look_1		1195882001;;1239979001;;1256319001
1242884003		shop_the_look_0		1234974001;;1242174001;;1248999001
1242884003		shop_the_look_1		1247098001;;1240595001;;1225212001
1182271006		shop_the_look_0		1244359001;;1161887003;;1220422003
1182271006		shop_the_look_1		1275616001;;1218892001;;1271847001
1250707003		shop_the_look_0		1250706001;;1229902001;;1229684002
1250707003		shop_the_look_1		1256319001;;1195882001;;1230602001
1247358001		shop_the_look_0		1244371002;;1229902003;;1246959003
1247358001		shop_the_look_1		1244395001;;1252421001;;1252598002
1247358001		shop_the_look_2		1233140001;;1230597002;;1257585001
1200470004		shop_the_look_0		1242189001;;1245358001;;1232462001
1200470004		shop_the_look_1		1230603001;;1249821001;;1240595001
1271735001		shop_the_look_0		1258754001;;1244174001;;1242419002
1271735001		shop_the_look_1		1275616001;;1218892001;;1257585001
1187429003		shop_the_look_0		1219886001;;1219888001;;1244359001
1187429003		shop_the_look_1		1238876001;;1257585001;;1238878001
1242801002		shop_the_look_0		1241764001;;1217919005;;1011037058
1242801002		shop_the_look_1		1248999002;;1242419002;;1179401002
1242801002		shop_the_look_2		1275616001;;1247098001;;1218892001
0916460036		shop_the_look_0		1230602001;;1256319001;;1195882001
1244447001		shop_the_look_0		1244394001;;1244174003;;1243931002
1244447001		shop_the_look_1		1238878001;;1257585001;;1275616001
1248220002		shop_the_look_0		1191468001;;1242179001;;1242890001
1248220002		shop_the_look_1		1240754001;;1230597001;;1214832001
1242783001		shop_the_look_0		1253618001;;1252598002;;1243953001
1242783001		shop_the_look_1		1275616001;;1238876001;;1238878001
0989040070		shop_the_look_0		1244418006;;1203771001;;1245012001
0989040070		shop_the_look_1		1256319001;;1230606001;;1230602001
1253505001		shop_the_look_0		1242189001;;1258754001;;1244174001
1253505001		shop_the_look_1		1247098001;;1275616001;;1190723001
1241707001		shop_the_look_0		1244174001;;1248922001;;1252421001
1241707001		shop_the_look_1		1218892001;;1230597001;;1190729001
1171064041		shop_the_look_0		1255822001;;1028327002;;1133880007
1171064041		shop_the_look_1		1242831001;;1247124001;;1271748001
1171064041		shop_the_look_2		1214832001;;1240754001;;1230603001
1024907059		shop_the_look_0		1233180001;;1271475001;;1162874003
1024907059		shop_the_look_1		1230615005;;1214832001;;1233583001
1242418001		shop_the_look_0		1261873001;;1002949002;;1241009001
1242418001		shop_the_look_1		1242419001;;1271742001;;1243953001
1242418001		shop_the_look_2		1190723001;;1240595001;;1271847001
1244034001		shop_the_look_0		1246002001;;1255844001;;1244165001
1244034001		shop_the_look_1		1236534001;;1219886001;;1238716002
1244034001		shop_the_look_2		1230603001;;1195882001;;1240595001
1208911002		shop_the_look_0		1214494003;;1230301001;;1229902002
1208911002		shop_the_look_1		1233140001;;1240595001;;1233583001
1258029001		shop_the_look_0		1230301001;;1229902002;;1232468003
1258029001		shop_the_look_1		1244375001;;1251463001;;1259516001
1011037003		shop_the_look_0		1232254001;;1187052014;;1137112012
1011037003		shop_the_look_1		1240595001;;1255047001;;1259494001
1253511001		shop_the_look_0		1242419002;;1248999002;;1252598002
1253511001		shop_the_look_1		1190723001;;1218892001;;1275616001
1246772001		shop_the_look_0		1244580001;;1238454001;;1250707003
1246772001		shop_the_look_1		1230606001;;1230613001;;1230615005
1254993001		shop_the_look_0		1241788001;;1241349002;;1094272001
1254993001		shop_the_look_1		1240595001;;1247098001;;1190723001
1242831001		shop_the_look_0		1244374001;;1232653001;;1244374002
1242831001		shop_the_look_1		1249821001;;1240595001;;1230603001
1245207002		shop_the_look_0		0989040070;;1245743003;;1248643001
1245207002		shop_the_look_1		1195882001;;1256319001;;1230602001
1222157002		shop_the_look_0		1258987001;;1244394002;;1242912001
1222157002		shop_the_look_1		1249821001;;1224988001;;1275615001
1245535001		shop_the_look_0		1195882001;;1231662001;;1230602001
1243112004		shop_the_look_0		1242419001;;1252421003;;1199712005
1243112004		shop_the_look_1		1190723001;;1218892001;;1240595001
1249167001		shop_the_look_0		0989040076;;1150569001;;1238447002
1249167001		shop_the_look_1		1246137001;;1246138001;;1271481001
1249167001		shop_the_look_2		1195882001;;1249821001;;1256319001
1052587028		shop_the_look_0		1246002001;;1254569001;;1262323001
1052587028		shop_the_look_1		1259494001;;1255047001;;1275617001
1242909001		shop_the_look_0		1242918001;;1246324001;;1271735001
1242909001		shop_the_look_1		1232166001;;1241009001;;1271482001
1242909001		shop_the_look_2		1230597001;;1233583001;;1240595001
1205065004		shop_the_look_0		1245170001;;0960679064;;1229297002
1205065004		shop_the_look_1		1230578001;;1253994003;;1240595001
1242835001		shop_the_look_0		1238716001;;1187052014;;1161887010
1242835001		shop_the_look_1		1230578001;;1230686001;;1255205001
1232458001		shop_the_look_0		1217421002;;0753391002;;1218160006
1232458001		shop_the_look_1		1240595001;;1230603001;;1230595001
1248656001		shop_the_look_0		1241650001;;1251540001;;1250708001
1248656001		shop_the_look_1		1239979001;;1275617001;;1240595001
1242919003		shop_the_look_0		1241349002;;1241788001;;1242909001
1242919003		shop_the_look_1		1240595001;;1155647001;;1225212001
1229413005		shop_the_look_0		1240129002;;1258151001;;1215841003
1229413005		shop_the_look_1		1230603001;;1230578001;;1224988001
1246002002		shop_the_look_0		1244174001;;1258754001;;1249018001
1246002002		shop_the_look_1		1230606001;;1230602001;;1240754001
1245551001		shop_the_look_0		1246547003;;1094272009;;1248999001
1245551001		shop_the_look_1		1218892001;;1248145001;;1240595001
0984692003		shop_the_look_0		1244431001;;1238717003;;1242407001
0984692003		shop_the_look_1		1250903001;;1259494001;;1249821001
1229318002		shop_the_look_0		1247124001;;1242831001;;1232336001
1229318002		shop_the_look_1		1190723001;;1227704003;;1275617001
1243644002		shop_the_look_0		1248999003;;1271736001;;1234962002
1243644002		shop_the_look_1		1230597001;;1233583001;;1197868001
1271471001		shop_the_look_0		1275615001;;1106917001;;1230607002
1266221001		shop_the_look_0		1229902002;;1230301001;;0989040076
